individual,language,filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,TGT_first,speaker_tgt_oth,speaker_x,correct_answer,binarized_answer,nb_stimuli,TGT_first_code,language_code,articulation,babelmulti,fishermono,fishertri,deepspeech,dpgmm,mfccs
10,english,FR641,ɛ,i,s,d,195,39,196,True,M08_N,M10_N,-2,-1,147,1,0,-0.03964247049337638,0.1305452319547835,0.18285804064011812,0.17711426673082514,0.1328651797042042,-0.8100164040947675,0.0644945900814391
10,english,FR2901,ʁ,b,a,s,10004,307,1148,True,M10_N,M07_O,3,1,148,1,0,-0.3082634949163479,0.0771398113941486,-0.25421677972760737,-0.0013893694134593515,-0.0711968761995021,-5.410294682178961,0.015323892705859543
10,english,EN1025,m,n,ɪ,ɪ,3052,2503,2146,True,8824,8193,-2,-1,149,1,0,0.2264298134381153,0.03919532502153389,0.25714561176340445,0.09770604797706517,0.07523284464248625,4.35654277967196,-0.013492451780773296
10,english,FR2934,e,ɔ,d,k,17,1611,584,False,F01_O,M08_N,2,1,150,0,0,-0.2589448917927909,0.06489756539212316,-0.08887606828597416,-0.02933872482850941,0.16181906831259452,2.227839059308577,-0.008512652142344757
10,english,FR1786,y,ʁ,d,s,1530,2345,135,False,F01_O,F02_N,3,1,151,0,0,0.628967337971434,0.2714192869118852,0.27926063935481454,0.2221447932663556,0.06989254901715192,8.29913837239189,0.1840112984303922
10,english,EN2029,ʌ,u,t,k,23,215,21,True,5189,511,3,1,152,1,0,0.6632093627132369,0.35162009837376623,0.32654061217387986,0.36501463115062194,0.3205115078583781,7.791912736056822,0.28341536259979117
10,english,EN1623,v,tʃ,ʌ,p,2198,2197,5557,True,3347,1571,3,1,153,1,0,0.0795426556528247,0.2946306129797798,0.1964384101195683,0.15945226601075801,0.005260894088133572,3.272960936701426,0.20190520034623516
10,english,FR2358,j,ʃ,a,e,885,886,817,False,M04_O,F02_N,2,1,154,0,0,-0.26942701086124826,0.2046026975207078,0.3502521437812351,0.3414517116615277,0.03964968902986421,12.499511808431247,0.18488168677582995
10,english,EN1106,t,w,s,ɛ,4070,2374,4071,False,6509,4926,3,1,155,0,0,0.3248288378939418,0.2454737375475179,0.15660900890770846,0.2209974545636625,-0.026967657107661025,7.256784253998243,0.11944297247893632
10,english,FR1695,v,ɡ,e,a,1469,317,1479,True,M10_N,M01_O,-2,-1,156,1,0,-0.28138409692298705,0.17086191407187434,0.2675067297655013,0.2809700677202788,0.27697093560723457,-0.9274308286350692,-0.07089714352498055
10,english,FR1871,ɔ,ɔ̃,s,k,172,183,173,True,F10_O,M02_O,2,1,157,1,0,0.18545226962751038,0.12255605139376885,0.2665554973613228,0.23772626444321815,-0.0021038886078459385,4.894807925176217,-0.06824365188596271
10,english,EN28,ɑ,oʊ,p,z,93,94,95,False,3347,511,3,1,158,0,0,-0.1515727318010112,0.20806624040087002,0.20215720365242346,0.28604354313835667,0.17341421848781458,0.7967954064222251,0.09754238264444243
10,english,EN856,ŋ,f,ɪ,t,3121,3286,2444,False,188,5189,3,1,159,0,0,-0.0458690121841977,0.47742983621300833,0.6214479061719913,0.5102871049437412,0.35459303289067357,16.05711495605963,0.17591275781654392
10,english,EN625,ɑ,eɪ,k,s,1850,1865,1852,True,3851,2294,3,1,160,1,0,0.28329921603905883,0.20638318421489288,0.30634918849772413,0.3632657729429111,0.2750023099487323,9.915998402829484,-0.017677235131775104
10,english,FR2082,s,d,ɛ,a,1795,425,1796,False,M02_O,F02_N,3,1,161,0,0,0.4201006850397705,0.34566289832194724,0.3954250562666154,0.29531946207504545,0.0955585749323532,15.414493176506646,0.09929906215266959
10,english,FR1275,o,y,k,p,735,1229,733,True,F05_N,M04_O,3,1,162,1,0,-0.0034437291329569852,0.3756498672026915,0.2796332135285717,0.24811960370180636,0.046401629655711374,4.530063590208776,0.21444218015334626
10,english,FR222,d,m,i,ɛ,5,73,7,False,F02_N,M01_O,3,1,163,0,0,0.09375515318121791,0.15943954448159647,0.08093229984574923,0.19335866447583283,0.14493876558384555,6.845998311411432,-0.11769206195651738
10,english,EN1245,f,p,z,ɑ,2221,2273,2222,True,5189,8193,-3,-1,164,1,0,0.028222215593962485,0.06233678817717675,0.27271691476281346,0.22483575300057584,0.29649206650314247,3.8989818156261222,-0.03912354688695463
10,english,EN1198,tʃ,p,æ,t,2101,4425,3037,False,1571,2294,3,1,165,0,0,0.09563512658153034,0.17652236006611666,0.18533656801798437,0.229584365411314,0.24245462149281533,2.662842628051626,0.1366106777810958
10,english,FR455,f,w,t,a,247,2787,245,True,F01_N,F06_O,2,1,166,1,0,0.03657002009462551,0.1832327710672939,0.26311083980988015,0.3483554287763472,0.18969347871363856,3.297424058371229,0.13830585785642435
10,english,FR972,t,l,a,a,2906,2892,1412,False,M10_O,F01_O,2,1,167,0,0,-0.4091215409040988,0.5663059017649097,0.38958370828158284,0.43099121138460883,0.05069323242275148,10.415108279804041,0.12827069253842838
10,english,FR1349,p,s,i,ɛ,95,107,94,True,F01_O,F02_O,1,1,168,1,0,0.03626698202090117,0.11667003604378234,0.15605922227683156,0.23449045536097946,0.06027535272757212,4.780694032341875,-0.027790849541059592
10,english,EN872,f,z,ɪ,ð,2441,3555,2442,False,8824,5189,3,1,169,0,0,0.33623015978325865,-0.15660108147998458,-0.07366602076697493,-0.050926764218471976,0.07704523551545073,0.1756578465919496,-0.156316213972564
10,english,FR959,p,l,a,a,2981,2982,1309,True,F06_N,M04_O,2,1,170,1,0,0.5879762824926538,0.3022006984013227,0.3022885893075421,0.3571587281253844,0.1065934951654629,9.976110270635788,0.3327983418277478
10,english,EN1309,b,m,v,ɪ,4469,4221,2064,True,511,5802,3,1,171,1,0,-0.301910484164726,0.13875470218743635,0.16654754959729534,0.15456310401871942,-0.07233087718216691,2.623917238988721,0.09398216502786017
10,english,FR1576,ɡ,t,a,ɛ,315,1410,1542,False,F06_N,F02_O,3,1,172,0,0,0.2402802872036151,0.31749041766663305,0.26629691798023425,0.2874422795606782,0.23907192363343976,-1.5133305677119822,0.03550324466718324
10,english,EN2010,l,ð,z,ɛ,1598,926,2144,False,5802,5189,-3,-1,173,0,0,0.363017584384941,0.11747257154622925,0.28879713055246253,0.19411123101210775,0.07739963141129413,6.940087211119003,0.02952720340156484
10,english,FR1445,s,ɔ,t,p,743,1254,1750,True,F02_O,M10_N,2,1,174,1,0,-0.07496468855408678,0.19179582384363103,0.19004173787220052,0.13757562430851217,0.09918866798381654,12.483767651461063,0.26829243006922876
10,english,EN164,tʃ,z,ɪ,ɑ,2151,2203,2153,False,3347,5189,3,1,175,0,0,0.6994615158651423,0.6226662640367929,0.386741341538695,0.5414236171165402,0.3125781987238426,21.2261912039953,0.17709084177652878
10,english,FR1160,ʒ,m,i,a,1153,1152,1154,False,F03_O,F01_O,3,1,176,0,0,0.31439466194994714,0.2803409199765618,0.33307557472611715,0.3702175011975148,0.2567877620911758,8.814747857170756,0.10786504188968615
10,english,FR939,l,n,i,ɛ,2360,905,382,True,F02_O,M04_O,3,1,177,1,0,-0.7393927089456667,-0.1312709932506827,-0.07991883024565594,-0.05807762049094378,-0.034504825015941876,-6.321383039494165,0.04509960605150398
10,english,FR2531,ʃ,f,ə,o,7167,7168,9016,True,F05_N,F01_O,3,1,178,1,0,0.5095724880963454,0.45104513202302066,0.37352654121041196,0.4828001977728124,0.46700651532228693,11.576530597808263,0.30429866418517504
10,english,FR2064,a,s,i,k,12,1758,14,False,F06_O,M07_O,3,1,179,0,0,0.25010621970197744,0.21877167021814226,0.08959637867796832,0.06910314842427712,-0.01618835820454345,9.981550324771561,0.23996623252422977
10,english,FR1075,o,m,a,s,913,1010,912,True,F06_O,M08_N,3,1,180,1,0,-0.10505367494644224,0.560206672383426,0.6250751625084316,0.6358782679448771,0.12448212222215971,15.333023574409903,0.22018776160050546
10,english,EN12,ɛ,ɑ,p,s,61,60,1864,False,5802,511,3,1,181,0,0,-0.014458193927024077,-0.06280284230594113,-0.03656376547334189,-0.06860101044784528,0.08777646339528089,3.9616322800497823,0.3080875251427179
10,english,EN2163,k,ŋ,ɪ,s,855,872,1548,True,3347,1571,-2,-1,182,1,0,-0.06946544195764087,0.40993793248125593,0.45034564129928656,0.4261151803546337,0.4061424394602602,5.711656680182717,0.10932406324450494
10,english,EN2100,h,t,s,æ,4266,4230,3975,False,8824,511,2,1,183,0,0,-0.04277220208840993,0.35458118298096225,0.4658921614695648,0.44798685550924844,0.0787325873811694,2.1820273175255274,0.12016776816551633
10,english,EN343,oʊ,i,ð,z,3793,3792,3795,True,8193,4926,3,1,184,1,0,0.09149475324383793,0.187251292974852,0.12464686594837704,0.1472760977977231,0.11413883645794515,8.273656181548484,0.0312175117780793
11,english,FR1901,ʁ,ɔ,d,k,211,1611,212,True,F01_O,F06_O,1,1,0,1,0,0.12570023059141255,-0.02415280125992092,0.06165304311466813,0.16898428939269444,0.1726502677274574,-0.8467170756335438,0.012344771529663068
11,english,EN16,eɪ,ɑ,p,p,1868,1867,1870,False,1571,6895,2,1,1,0,0,0.43302099656426385,0.3479200127213663,0.29537564314195713,0.31437230236324865,0.22795133887214003,7.421145282571086,0.1577020444168764
11,english,EN2164,k,ŋ,ɪ,s,855,872,1548,False,3347,1571,-2,-1,2,0,0,-0.06946544195764087,0.40993793248125593,0.45034564129928656,0.4261151803546337,0.4061424394602602,5.711656680182717,0.10932406324450494
11,english,FR253,d,t,i,u,2913,2914,2577,True,F02_O,F06_N,-1,-1,3,1,0,-0.19112078453688325,0.14539200424830934,0.039406161641743154,0.06577054729658749,-0.0027432430266451924,5.273293621901448,-0.025760583005364657
11,english,FR2972,s,n,a,i,1970,2146,1363,False,F02_N,F10_O,-3,-1,4,0,0,0.3264752050146833,0.5396644963958167,0.3948148410602654,0.3602952177711166,0.2330482619171883,9.650307240586649,0.3434310181816773
11,english,EN1699,ŋ,l,ɪ,h,2757,2756,3176,True,2741,3851,-1,-1,5,1,0,-0.05557718777138965,-0.08714520244301949,-0.06758892526054205,-0.09924958186665134,0.2902566099451541,-1.7654659889401447,-0.09776358555176112
11,english,FR802,m,k,i,ɛ,73,58,266,False,F02_N,M10_O,1,1,6,0,0,0.2988280972120616,0.18252470709874336,0.24501487575292324,0.23163925455016643,0.03545393466653346,8.041179748352453,0.005060481527403238
11,english,EN1679,ʌ,ɪ,d,z,276,1950,1946,True,8824,188,-1,-1,7,1,0,-0.09287276071033235,0.3018474447776996,0.2981984749385317,0.32180592623979676,0.15825570047246706,7.608912404199964,0.08963372153139992
11,english,FR152,s,b,i,a,285,232,286,False,M04_O,F01_N,-1,-1,8,0,0,0.5785612647224159,0.2742562824958093,0.3489418671847009,0.294191769423184,0.1206890647051686,13.48709617041198,0.31355988894534076
11,english,EN2022,f,ð,ɪ,ɪ,2122,2114,2425,False,8824,3851,1,1,9,0,0,-0.3418082961257255,0.1493972957975116,0.2017241071977764,0.12844379265437578,0.3089651524742325,4.222392799686229,-0.07444245198301969
11,english,FR595,y,i,d,s,1530,2349,1509,True,F01_O,M07_N,3,1,10,1,0,0.14838882182931512,0.14509872205631502,0.1769147012429121,0.07453304269687377,0.005606731740513959,2.97322159190536,-0.053133608844821156
11,english,FR325,e,s,a,t,536,537,499,True,F02_O,F02_N,-3,-1,11,1,0,0.14491935849047977,0.2678536973688669,0.2419223929362081,0.35309301277488325,0.002903460326051599,10.092530405698216,0.4445897211879978
11,english,EN742,d,l,s,ɪ,962,979,646,False,3851,188,-3,-1,12,0,0,0.23431962298703163,0.33659228345724435,0.43950956854506873,0.4184846061678053,-0.009610657643144616,12.660514219325917,0.24651477131849525
11,english,FR1778,y,ɛ̃,t,a,672,617,671,False,F03_O,F06_O,3,1,13,0,0,0.44783581534244116,0.43705646463758413,0.4435960249343784,0.515479437010441,0.22788067241814403,7.838536380294462,0.24496253027328352
11,english,FR2457,p,t,a,ɛ,1155,1160,392,True,F01_O,M04_O,3,1,14,1,0,0.8776897333480124,-0.03561120248611477,0.051444282877798675,0.1380211116225475,0.10234077463431435,-1.0477833589641463,-0.23708589340555752
11,english,EN1586,æ,oʊ,k,s,1906,1887,1912,False,8193,5802,3,1,15,0,0,0.6979811431497951,0.3570034481157366,0.30822582177553115,0.2620995753476897,0.08853376618930409,9.364724546795474,0.014956364899898267
11,english,FR179,ɡ,b,a,ɛ,315,282,1542,True,F06_N,F02_O,3,1,16,1,0,0.06221585332686941,0.33422798273883986,0.3668434597914666,0.40062597510385106,0.17712076364668028,3.9669736692694464,0.10253056524821025
11,english,EN1067,ŋ,n,ɪ,ð,2165,4003,2164,True,6509,8824,3,1,17,1,0,0.4935639958731481,0.08534409466253157,0.1551665089238019,0.1553997387762266,0.3428673335057164,4.212261722413173,-0.16939270803906636
11,english,EN665,s,æ,t,k,199,198,105,True,1571,511,-3,-1,18,1,0,0.38934593383765287,0.3746918539624246,0.5106728257398777,0.4352436093252184,0.1914799310189923,17.489408257533967,0.18374270814209093
11,english,FR2612,n,j,a,a,2144,2548,2143,False,F06_N,F01_O,2,1,19,0,0,-0.2136664362930576,0.11634862670338508,0.16901278894914706,0.11139870380070171,-0.011879747947054708,-2.3688269996879363,-0.06971083080537555
11,english,FR1913,ɛ,ɔ̃,s,k,786,784,198,True,M08_N,M10_N,-3,-1,20,1,0,0.3016662571555783,0.18096453185574668,0.1494010797147166,0.19651132261437076,0.0936439713691325,6.593401182297384,0.34649169853064465
11,english,FR2416,z,m,ɛ,ɔ,420,1109,421,False,F01_O,F03_O,3,1,21,0,0,0.5826587814821331,0.5243827893205381,0.5271103914167935,0.5438984950216801,0.11599972181766505,11.921729931863567,0.14304807125290997
11,english,EN143,tʃ,n,ɪ,f,3040,3057,2135,True,2294,3347,-3,-1,22,1,0,0.04893479804024259,0.39783788428173233,0.37107146906625016,0.3132042113431203,0.4896358108087665,12.213569419993561,0.0076268036065908484
11,english,EN862,f,s,æ,t,2460,2186,2462,False,8193,6509,3,1,23,0,0,0.37323865875726,0.0003577753272377415,0.14651577246725273,0.1343230287392806,0.07320886209409205,0.5768048579644347,-0.06269175933428917
11,english,FR2119,e,ɔ̃,d,p,1924,1569,582,True,F06_N,M10_N,-3,-1,24,1,0,0.17539169187367776,0.21730699877152415,0.24179504728621837,0.30307855883677565,0.05055466524075136,7.110293531581371,0.046624847991930785
11,english,FR762,ʃ,j,a,e,886,885,887,False,M04_O,F02_N,-3,-1,25,0,0,-0.008482272862985696,0.40807253824710604,0.38975301245574534,0.45860921692167256,0.21296093476438904,10.344323031742707,0.20792284772977698
11,english,EN1265,n,h,z,ɛ,1373,841,2045,True,5189,8824,-3,-1,26,1,0,0.46485821439619357,0.44837301771261506,0.45739811012658893,0.4034100237289238,0.17660366709886993,8.61834437318169,0.05336596086778178
11,english,FR2154,ʁ,e,b,i,2734,2733,2802,False,F01_N,M10_N,3,1,27,0,0,0.08847360126210654,0.24669852775498619,0.3062995083049919,0.2529927234468067,0.039028894298905215,8.341312804901733,0.1937540550298995
11,english,FR535,o,i,s,k,524,731,526,True,M08_N,M10_N,3,1,28,1,0,0.3216696538926934,0.17622123195799166,0.14105388278647663,0.1593833906537545,-0.1075460663100739,6.620095255575241,0.2578205490569429
11,english,EN1664,h,l,z,ɪ,4211,4216,2580,False,5802,3347,3,1,29,0,0,-0.08078397690980066,-0.21460442751597752,-0.048150999256816096,-0.11270364190064941,-0.010557636597908315,-0.750244941183821,-0.14738232821736008
11,english,FR1046,ʁ,l,i,ɛ,2367,2360,208,False,F02_O,F06_N,-3,-1,30,0,0,-0.25038602951405675,0.2501543337054598,0.20217605411330986,0.2974782876292822,0.13779646029299308,-1.5776471813503417,0.25366849058491014
11,english,EN707,d,b,æ,s,2972,1974,1977,True,3347,6509,-3,-1,31,1,0,0.013781629046027644,-0.019311999698571336,-0.11749544298010595,-0.06714669898923425,0.10798908964056753,-5.008461595598694,-0.07228720386452836
11,english,FR2523,ʃ,z,a,a,335,9002,9015,True,M01_O,F06_N,3,1,32,1,0,-0.2078463317026803,0.21212821586825215,0.4015781977683585,0.3762589777033757,0.21475877987314085,6.494826187556599,0.10259078597235882
11,english,FR752,j,ɲ,i,d,875,2335,1977,False,M08_N,F02_N,2,1,33,0,0,0.3739480530849169,0.09953662224533727,0.22506578909343922,0.17420919202330176,0.23290450314678474,3.419232679256101,0.13149224910931578
11,english,FR477,f,ɡ,ɛ,ɛ,686,449,33,True,F03_O,F02_N,3,1,34,1,0,-0.11060596272468348,0.5068719744264931,0.4086208345222273,0.5033626233958193,0.26432429321754547,8.885270840117316,0.16057656029771017
11,english,FR2268,f,d,a,ɛ,353,229,239,False,F01_O,M08_N,3,1,35,0,0,-0.34778724678006184,0.25867760744451507,0.10903309230832059,0.14514191548420796,0.04444023561100918,7.336512998606537,0.018642760253187562
11,english,EN962,k,p,z,ɑ,2139,2273,2140,False,5189,4926,1,1,36,0,0,0.1829967064774381,-0.14660920319015147,-0.19889953317445375,-0.23648750453484024,-0.09453798959553128,-8.231901713833373,0.027439939914546185
11,english,FR371,ɑ̃,e,d,t,2744,1909,2294,True,F01_O,M10_N,-1,-1,37,1,0,0.09108306950539324,0.0589103049266918,0.0994815105180773,0.03727927532455022,-0.007006067340053268,6.0364137137507825,0.22262260532212774
11,english,EN1503,w,n,d,ɑ,4400,5222,4117,True,3851,3347,-3,-1,38,1,0,-0.1341766031100661,0.2882147964649252,0.2742908158851809,0.3289358190024266,0.21085395438095883,7.322010683044885,0.057819419167313146
11,english,FR1372,v,p,i,ɛ,816,94,128,False,F02_O,M10_N,-3,-1,39,0,0,0.2477136600168185,-0.15549371217871188,-0.21043321880769816,-0.19611725943764452,-0.04055637333975248,-6.049772673676058,-0.08865382972861668
11,english,EN1380,s,w,k,ɪ,2766,2785,2768,False,8824,5189,3,1,40,0,0,0.3016461622792075,0.37609299367949567,0.33953679582185414,0.2971015041789689,0.14620950612237593,16.29450746105612,0.21589424485946185
11,english,FR1625,u,y,k,p,1219,1229,118,True,F05_N,M01_O,3,1,41,1,0,-0.06816241863614603,0.052697190963970963,0.09738601068154606,0.1344660647746554,0.045257506777080625,0.7158742601132637,0.21885988836816772
11,english,EN819,l,f,ɛ,t,3251,3247,3753,True,5189,4926,3,1,42,1,0,0.023712871875033847,0.192849989728834,0.29386914774730183,0.27195420787080216,0.13775631723177018,5.916199129087262,0.2528118868818121
11,english,EN38,ɑ,s,t,p,1860,2393,3616,False,2294,6895,-3,-1,43,0,0,0.2656239279228868,0.47777967146446026,0.4627429512264192,0.37125338871946056,0.17550671907289994,8.511689098694973,0.22910839746684275
11,english,EN1471,i,t,s,k,4999,1933,179,True,3851,6509,3,1,44,1,0,0.22076023101318468,0.32812085148597925,0.28244096287437115,0.3434153538088054,0.2539875357866724,10.940639093963549,0.2939294535599417
11,english,EN2105,t,m,ʌ,d,5191,5189,5193,True,8193,6509,3,1,45,1,0,0.027032246089296996,0.5321606180121835,0.5363441164042966,0.5324772565009813,0.3397126020912157,19.803758998005414,0.418390093398085
11,english,FR2638,k,ʁ,i,i,2065,2066,996,False,F03_O,M10_N,2,1,46,0,0,0.16637243497694854,0.17973629801361934,0.20246606535362188,0.06650016287549776,-0.02008605762727378,3.234745574033864,-0.0835204206224226
11,english,FR979,l,v,a,ɛ,259,295,1086,True,M08_N,F06_N,-1,-1,47,1,0,-0.08490641717762404,0.0845805595341611,0.02696249388012828,0.11713845526043631,0.19161747408903407,-0.6725754187576847,-0.030633999055538208
11,english,FR66,a,ɔ̃,f,s,2807,2738,2537,False,M01_O,F01_O,3,1,48,0,0,0.17913328309181298,0.2606967073854331,0.24004241628650158,0.3017224913255357,0.01747494834388663,10.313482953280515,0.255980771411611
11,english,FR2247,ɔ̃,l,p,d,2794,1040,1927,True,F01_N,F10_O,3,1,49,1,0,0.17962519266876764,0.32742106423353723,0.15923783167488725,0.3226684865064775,0.15764047381910773,2.5726773755384045,0.011615044601667401
11,english,FR2052,a,l,i,k,12,1714,14,False,F06_O,M07_O,1,1,50,0,0,0.14327846270481726,0.33311276797344,0.24648622925381403,0.1760251362759352,0.028718955817648273,8.239554277407091,0.2628116344136793
11,english,FR26,a,t,s,d,108,109,40,False,F10_O,M10_N,3,1,51,0,0,-0.5571828236519799,0.18316686319720887,0.17430608481585824,0.016261396498369884,0.13306776869155545,1.4430112481681903,0.07991607810582024
11,english,EN406,p,n,ɪ,s,879,869,1673,False,8193,188,2,1,52,0,0,0.0878753817343485,-0.103042299558055,-0.19108720200931756,-0.22076853335446078,-0.1263658697919945,-6.420791797616415,-0.03470760881441387
11,english,EN1933,ɹ,l,p,ɛ,10056,10057,4795,True,1571,5802,2,1,53,1,0,0.6359506415279417,0.3477295171069119,0.28296326139615335,0.3820660239122614,0.1867443895358406,6.32511274822812,0.30119093332930336
11,english,EN855,ŋ,f,ɪ,t,3121,3286,2444,True,188,5189,-2,-1,54,1,0,-0.0458690121841977,0.47742983621300833,0.6214479061719913,0.5102871049437412,0.35459303289067357,16.05711495605963,0.17591275781654392
11,english,FR2481,ʒ,z,a,o,9004,7013,7014,True,M10_N,M10_O,2,1,55,1,0,-0.24508206606150212,0.08320489338691794,0.11100179733349402,0.10692581330432649,0.02860413258219574,4.861386864135252,-0.20022317769425102
